ticker,fiscal_date_ending,reported_date,reported_eps,estimated_eps,surprise,surprise_percentage,source,availability_date,point_in_time_usable,provider,validation_note
AMZN,2007-09-30,2007-10-23,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2007-10-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2007-06-30,2007-07-24,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2007-07-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2007-03-31,2007-04-24,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2007-04-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2006-12-31,2007-02-01,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2007-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2006-09-30,2006-10-24,0.05,0.03,0.02,66.6667,AlphaVantage EARNINGS quarterlyEarnings,2006-10-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2006-06-30,2006-07-25,0.05,0.06,-0.01,-16.6667,AlphaVantage EARNINGS quarterlyEarnings,2006-07-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2006-03-31,2006-04-25,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2006-04-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2005-12-31,2006-02-02,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2006-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2005-09-30,2005-10-25,0.01,0.1,-0.09,-90.0,AlphaVantage EARNINGS quarterlyEarnings,2005-10-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2005-06-30,2005-07-26,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2005-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2005-03-31,2005-04-26,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2005-04-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2004-12-31,2005-02-02,0.04,0.02,0.02,100.0,AlphaVantage EARNINGS quarterlyEarnings,2005-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2004-09-30,2004-10-21,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2004-10-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2004-06-30,2004-07-22,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2004-07-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2004-03-31,2004-04-22,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2004-04-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2003-12-31,2004-01-27,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2004-01-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2003-09-30,2003-10-21,0.01,0.1,-0.09,-90.0,AlphaVantage EARNINGS quarterlyEarnings,2003-10-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2003-06-30,2003-07-22,0.01,0.06,-0.05,-83.3333,AlphaVantage EARNINGS quarterlyEarnings,2003-07-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2003-03-31,2003-04-24,0.01,0.04,-0.03,-75.0,AlphaVantage EARNINGS quarterlyEarnings,2003-04-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2002-12-31,2003-01-23,0.01,0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2003-01-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2002-09-30,2002-10-24,-0.0924,-0.04,-0.0524,-131.0,AlphaVantage EARNINGS quarterlyEarnings,2002-10-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2002-06-30,2002-07-23,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2002-07-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2002-03-31,2002-04-23,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2002-04-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2001-12-31,2002-01-22,0.09,-0.07,0.16,228.5714,AlphaVantage EARNINGS quarterlyEarnings,2002-01-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2001-09-30,2001-10-23,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2001-10-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2001-06-30,2001-07-23,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2001-07-23,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2001-03-31,2001-04-24,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2001-04-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2000-12-31,2001-01-30,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2001-01-30,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2000-09-30,2000-10-24,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2000-10-24,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2000-06-30,2000-07-26,-0.02,-0.02,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2000-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,2000-03-31,2000-04-26,-0.02,-0.02,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2000-04-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1999-12-31,2000-02-02,-0.03,-0.02,-0.01,-50.0,AlphaVantage EARNINGS quarterlyEarnings,2000-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1999-09-30,1999-10-27,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,1999-10-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1999-06-30,1999-07-21,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,1999-07-21,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1999-03-31,1999-04-28,-0.01,-0.01,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,1999-04-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1998-12-31,1999-01-26,-0.07,-0.09,0.02,22.2222,AlphaVantage EARNINGS quarterlyEarnings,1999-01-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1998-09-30,1998-10-28,-0.08,-0.1,0.02,20.0,AlphaVantage EARNINGS quarterlyEarnings,1998-10-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1998-06-30,1998-07-22,-0.07,-0.07,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,1998-07-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1998-03-31,1998-04-27,-0.03,-0.04,0.01,25.0,AlphaVantage EARNINGS quarterlyEarnings,1998-04-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1997-12-31,1998-01-22,-0.03,-0.04,0.01,25.0,AlphaVantage EARNINGS quarterlyEarnings,1998-01-22,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1997-09-30,1997-10-27,-0.03,-0.03,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,1997-10-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AMZN,1997-06-30,1997-07-10,-0.02,-0.03,0.01,33.3333,AlphaVantage EARNINGS quarterlyEarnings,1997-07-10,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2026-03-31,2026-05-01,6.48,6.35,0.13,2.0472,AlphaVantage EARNINGS quarterlyEarnings,2026-05-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2025-12-31,2026-01-30,4.85,4.75,0.1,2.1053,AlphaVantage EARNINGS quarterlyEarnings,2026-01-30,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2025-09-30,2025-10-31,3.05,2.91,0.14,4.811,AlphaVantage EARNINGS quarterlyEarnings,2025-10-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2025-06-30,2025-07-25,3.49,3.41,0.08,2.346,AlphaVantage EARNINGS quarterlyEarnings,2025-07-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2025-03-31,2025-04-25,5.67,6.04,-0.37,-6.1258,AlphaVantage EARNINGS quarterlyEarnings,2025-04-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2024-12-31,2025-01-31,4.42,4.25,0.17,4.0,AlphaVantage EARNINGS quarterlyEarnings,2025-01-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2024-09-30,2024-10-25,2.72,2.47,0.25,10.1215,AlphaVantage EARNINGS quarterlyEarnings,2024-10-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2024-06-30,2024-07-26,2.93,3.08,-0.15,-4.8701,AlphaVantage EARNINGS quarterlyEarnings,2024-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2024-03-31,2024-04-26,5.66,5.92,-0.26,-4.3919,AlphaVantage EARNINGS quarterlyEarnings,2024-04-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2023-12-31,2024-02-02,3.89,4.06,-0.17,-4.1872,AlphaVantage EARNINGS quarterlyEarnings,2024-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2023-09-30,2023-10-27,2.32,2.21,0.11,4.9774,AlphaVantage EARNINGS quarterlyEarnings,2023-10-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2023-06-30,2023-07-28,2.76,2.84,-0.08,-2.8169,AlphaVantage EARNINGS quarterlyEarnings,2023-07-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2023-03-31,2023-04-28,5.17,5.32,-0.15,-2.8195,AlphaVantage EARNINGS quarterlyEarnings,2023-04-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2022-12-31,2023-02-03,3.89,3.66,0.23,6.2842,AlphaVantage EARNINGS quarterlyEarnings,2023-02-03,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2022-09-30,2022-10-28,2.02,1.99,0.03,1.5075,AlphaVantage EARNINGS quarterlyEarnings,2022-10-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2022-06-30,2022-07-29,2.63,2.55,0.08,3.1373,AlphaVantage EARNINGS quarterlyEarnings,2022-07-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2022-03-31,2022-04-29,4.83,4.81,0.02,0.4158,AlphaVantage EARNINGS quarterlyEarnings,2022-04-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2021-12-31,2022-02-04,3.71,3.34,0.37,11.0778,AlphaVantage EARNINGS quarterlyEarnings,2022-02-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2021-09-30,2021-10-29,1.74,1.7,0.04,2.3529,AlphaVantage EARNINGS quarterlyEarnings,2021-10-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2021-06-30,2021-07-30,2.29,1.85,0.44,23.7838,AlphaVantage EARNINGS quarterlyEarnings,2021-07-30,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2021-03-31,2021-04-30,4.28,4.05,0.23,5.679,AlphaVantage EARNINGS quarterlyEarnings,2021-04-30,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2020-12-31,2021-02-05,2.62,2.46,0.16,6.5041,AlphaVantage EARNINGS quarterlyEarnings,2021-02-05,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2020-09-30,2020-10-30,1.53,1.48,0.05,3.3784,AlphaVantage EARNINGS quarterlyEarnings,2020-10-30,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2020-06-30,2020-07-31,1.96,1.92,0.04,2.0833,AlphaVantage EARNINGS quarterlyEarnings,2020-07-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2020-03-31,2020-05-01,3.68,3.67,0.01,0.2725,AlphaVantage EARNINGS quarterlyEarnings,2020-05-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2019-12-31,2020-01-31,2.53,2.47,0.06,2.4291,AlphaVantage EARNINGS quarterlyEarnings,2020-01-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2019-09-30,2019-10-25,1.45,1.43,0.02,1.3986,AlphaVantage EARNINGS quarterlyEarnings,2019-10-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2019-06-30,2019-07-26,1.87,1.87,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2019-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2019-03-31,2019-04-26,3.31,3.3,0.01,0.303,AlphaVantage EARNINGS quarterlyEarnings,2019-04-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2018-12-31,2019-02-01,2.16,2.13,0.03,1.4085,AlphaVantage EARNINGS quarterlyEarnings,2019-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2018-09-30,2018-10-26,1.31,1.22,0.09,7.377,AlphaVantage EARNINGS quarterlyEarnings,2018-10-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2018-06-30,2018-07-27,1.71,1.64,0.07,4.2683,AlphaVantage EARNINGS quarterlyEarnings,2018-07-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2018-03-31,2018-05-04,2.97,2.81,0.16,5.694,AlphaVantage EARNINGS quarterlyEarnings,2018-05-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2017-12-31,2018-02-02,2.35,2.34,0.01,0.4274,AlphaVantage EARNINGS quarterlyEarnings,2018-02-02,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2017-09-30,2017-10-27,1.29,1.28,0.01,0.7813,AlphaVantage EARNINGS quarterlyEarnings,2017-10-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2017-06-30,2017-08-04,1.45,1.44,0.01,0.6944,AlphaVantage EARNINGS quarterlyEarnings,2017-08-04,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2017-03-31,2017-05-09,1.45,1.27,0.18,14.1732,AlphaVantage EARNINGS quarterlyEarnings,2017-05-09,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2016-12-31,2017-02-10,2.56,2.49,0.07,2.8112,AlphaVantage EARNINGS quarterlyEarnings,2017-02-10,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2016-09-30,2016-10-28,1.29,1.28,0.01,0.7813,AlphaVantage EARNINGS quarterlyEarnings,2016-10-28,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2016-06-30,2016-07-29,1.39,1.39,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2016-07-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2016-03-31,2016-04-29,1.35,1.33,0.02,1.5038,AlphaVantage EARNINGS quarterlyEarnings,2016-04-29,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2015-12-31,2016-02-05,2.27,2.08,0.19,9.1346,AlphaVantage EARNINGS quarterlyEarnings,2016-02-05,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2015-09-30,2015-10-30,1.24,1.24,0.0,0.0,AlphaVantage EARNINGS quarterlyEarnings,2015-10-30,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2015-06-30,2015-07-31,1.31,1.3,0.01,0.7692,AlphaVantage EARNINGS quarterlyEarnings,2015-07-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2015-03-31,2015-05-01,1.37,1.28,0.09,7.0313,AlphaVantage EARNINGS quarterlyEarnings,2015-05-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2014-12-31,2015-02-06,1.89,1.86,0.03,1.6129,AlphaVantage EARNINGS quarterlyEarnings,2015-02-06,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2014-09-30,2014-10-31,1.29,1.12,0.17,15.1786,AlphaVantage EARNINGS quarterlyEarnings,2014-10-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2014-06-30,2014-07-25,1.25,1.2,0.05,4.1667,AlphaVantage EARNINGS quarterlyEarnings,2014-07-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2014-03-31,2014-04-25,1.28,1.18,0.1,8.4746,AlphaVantage EARNINGS quarterlyEarnings,2014-04-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2013-12-31,2014-01-31,1.54,1.51,0.03,1.9868,AlphaVantage EARNINGS quarterlyEarnings,2014-01-31,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2013-09-30,2013-10-25,1.13,1.04,0.09,8.6538,AlphaVantage EARNINGS quarterlyEarnings,2013-10-25,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2013-06-30,2013-07-26,1.11,1.1,0.01,0.9091,AlphaVantage EARNINGS quarterlyEarnings,2013-07-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2013-03-31,2013-04-26,1.11,1.09,0.02,1.8349,AlphaVantage EARNINGS quarterlyEarnings,2013-04-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2012-12-31,2013-02-01,1.27,1.25,0.02,1.6,AlphaVantage EARNINGS quarterlyEarnings,2013-02-01,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2012-09-30,2012-10-26,0.95,0.88,0.07,7.9545,AlphaVantage EARNINGS quarterlyEarnings,2012-10-26,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
AON,2012-06-30,2012-07-27,1.02,1.01,0.01,0.9901,AlphaVantage EARNINGS quarterlyEarnings,2012-07-27,True,alpha_vantage,"availability_date = reported_date (filing/report timestamp, not fiscal end)"
